url
https://www.washingtonpost.com/politics/trumps-irish-golf-course-lost-23-million-in-2016/2018/01/02/b410a14c-ef5b-11e7-b390-a36dc3fa2842_story.html
https://www.washingtonpost.com/video/politics/with-hatchs-retirement-trump-is-losing-and-ally--and-might-be-gaining-a-foe/2018/01/02/abaa60dc-f015-11e7-95e3-eff284e71c8d_video.html
https://www.washingtonpost.com/politics/trump-administration-calls-on-iran-to-unblock-instagram-other-social-media-amid-protests/2018/01/02/06374624-efe3-11e7-95e3-eff284e71c8d_story.html
https://www.washingtonpost.com/politics/federal_government/ap-fact-check-trump-claims-credit-for-aviation-death-trend/2018/01/02/7755c9b8-eff5-11e7-95e3-eff284e71c8d_story.html
https://www.washingtonpost.com/politics/the-latest-trump-says-his-nuclear-button-is-bigger/2018/01/02/a32d350c-f023-11e7-95e3-eff284e71c8d_story.html
https://www.washingtonpost.com/politics/trump-takes-hard-line-on-dreamers-but-remains-interested-in-a-deal/2018/01/02/45a47e20-efdf-11e7-b390-a36dc3fa2842_story.html
https://www.washingtonpost.com/politics/the-latest-white-house-says-trump-is-sad-hatch-is-retiring/2018/01/02/f41ad89a-eff9-11e7-95e3-eff284e71c8d_story.html
https://www.washingtonpost.com/politics/how-far-is-trump-willing-to-go-on-iran-amid-widespread-protests/2018/01/02/66c0e4a0-efcf-11e7-b390-a36dc3fa2842_story.html
https://www.washingtonpost.com/news/politics/wp/2018/01/02/trumps-claim-that-he-prevented-air-traffic-deaths-is-his-most-questionable-yet/
https://www.washingtonpost.com/video/politics/white-house-doubles-down-on-crediting-trump-for-zero-commercial-airline-deaths/2018/01/02/40d0a4a8-effa-11e7-95e3-eff284e71c8d_video.html
https://www.washingtonpost.com/news/fact-checker/wp/2018/01/02/president-trump-has-made-1949-false-or-misleading-claims-over-347-days/
https://www.washingtonpost.com/politics/trump-sounds-open-to-korea-dialogue-says-kim-feels-pressure/2018/01/02/c55f702e-efe0-11e7-95e3-eff284e71c8d_story.html
https://www.washingtonpost.com/video/politics/sanders-wont-say-if-trump-is-open-to-supporting-romney/2018/01/02/52975c8c-eff9-11e7-95e3-eff284e71c8d_video.html
https://www.washingtonpost.com/video/politics/trump-we-are-going-to-have-a-tremendous-year/2017/12/31/d20c23a8-ee9b-11e7-95e3-eff284e71c8d_video.html
https://www.washingtonpost.com/video/politics/see-trumps-new-years-eve-party-at-mar-a-lago/2017/12/31/7f710988-eea5-11e7-95e3-eff284e71c8d_video.html
https://www.washingtonpost.com/news/powerpost/paloma/the-energy-202/2018/01/02/the-energy-202-trump-took-a-long-break-this-december-his-environmental-deputies-did-not/5a4ac00e30fb0469e883fe4f/
https://www.washingtonpost.com/news/the-fix/wp/2018/01/02/with-orrin-hatch-retiring-trump-will-lose-a-major-ally-in-the-senate/
https://www.washingtonpost.com/news/the-fix/wp/2018/01/02/huma-abedin-and-14-other-people-trump-thinks-should-maybe-be-in-jail/
https://www.washingtonpost.com/politics/federal_government/perils-abroad-full-plate-at-home-as-trump-opens-2nd-year/2018/01/01/a580cb84-ef51-11e7-95e3-eff284e71c8d_story.html
https://www.washingtonpost.com/news/the-fix/wp/2018/01/02/democrats-arent-just-running-against-trump-why-do-people-think-they-are/
https://www.washingtonpost.com/news/post-politics/wp/2018/01/02/trump-urges-justice-department-to-act-on-comey-suggests-huma-abedin-should-face-jail-time/
https://www.washingtonpost.com/news/powerpost/paloma/the-finance-202/2018/01/02/the-finance-202-congress-has-hefty-to-do-list-to-kick-off-trump-s-second-year/5a4abf1630fb0469e883fe4e/
https://www.washingtonpost.com/news/powerpost/paloma/daily-202/2018/01/02/daily-202-trump-s-true-priorities-revealed-in-holiday-news-dumps/5a4af37830fb0469e883fe50/
https://www.washingtonpost.com/news/post-politics/wp/2018/01/02/trump-threatens-to-cut-off-u-s-aid-to-palestinians-over-jerusalem-row/
