date,price_btc,price_usd,volume_usd
2016.01.01 00:04:19,3.00032e-08,548,548
2016.01.01 00:09:20,3.00033e-08,549,549
2016.01.01 00:14:20,3.00032e-08,549,549
2016.01.01 00:19:19,3.00034e-08,530,530
2016.01.01 00:24:18,3.00034e-08,523,523
2016.01.01 00:29:18,3.00034e-08,523,523
2016.01.01 00:34:20,3.00035e-08,522,522
2016.01.01 00:39:18,3.00034e-08,522,522
2016.01.01 00:44:19,3.00035e-08,522,522
2016.01.01 00:49:18,3.00032e-08,522,522
2016.01.01 00:54:18,3.00032e-08,522,522
2016.01.01 00:59:19,3.00032e-08,522,522
2016.01.01 01:04:20,3.02409e-08,522,522
2016.01.01 01:09:19,3.02409e-08,523,523
2016.01.01 01:14:18,3.02332e-08,541,541
2016.01.01 01:19:20,3.02333e-08,541,541
2016.01.01 01:24:18,3.02333e-08,541,541
2016.01.01 01:29:18,3.02333e-08,541,541
2016.01.01 01:34:20,3.71779e-08,656,656
2016.01.01 01:39:19,3.71779e-08,656,656
2016.01.01 01:44:18,3.71779e-08,655,655
2016.01.01 01:49:19,3.71777e-08,655,655
2016.01.01 01:54:18,3.71777e-08,655,655
2016.01.01 01:59:19,3.71778e-08,655,655
2016.01.01 02:04:19,3.71779e-08,655,655
2016.01.01 02:09:18,3.71779e-08,654,654
2016.01.01 02:14:19,3.71779e-08,654,654
2016.01.01 02:19:20,3.71778e-08,654,654
2016.01.01 02:24:19,3.71733e-08,655,655
2016.01.01 02:29:19,3.71733e-08,654,654
2016.01.01 02:34:18,3.71991e-08,660,660
2016.01.01 02:39:18,3.71991e-08,660,660
2016.01.01 02:44:20,3.71994e-08,660,660
2016.01.01 02:49:21,3.67796e-08,574,574
2016.01.01 02:54:19,3.67822e-08,574,574
2016.01.01 02:59:19,3.67822e-08,573,573
2016.01.01 03:04:19,3.02812e-08,437,437
2016.01.01 03:09:21,3.02812e-08,437,437
2016.01.01 03:14:18,3.02812e-08,437,437
2016.01.01 03:19:19,3.02884e-08,426,426
2016.01.01 03:24:20,3.02884e-08,426,426
2016.01.01 03:29:19,3.02883e-08,426,426
2016.01.01 03:34:18,3.02883e-08,427,427
2016.01.01 03:39:18,3.02883e-08,427,427
2016.01.01 03:44:18,3.02883e-08,427,427
2016.01.01 03:49:19,3.02884e-08,427,427
2016.01.01 03:54:18,3.02884e-08,427,427
2016.01.01 03:59:19,3.02813e-08,437,437
2016.01.01 04:04:20,3.02813e-08,437,437
2016.01.01 04:09:19,3.02813e-08,437,437
2016.01.01 04:14:19,3.02813e-08,437,437
2016.01.01 04:19:19,3.0326e-08,377,377
2016.01.01 04:24:20,3.0326e-08,378,378
2016.01.01 04:29:19,3.0326e-08,378,378
2016.01.01 04:34:19,3.03255e-08,378,378
2016.01.01 04:39:18,3.03255e-08,378,378
2016.01.01 04:44:19,3.03255e-08,378,378
2016.01.01 04:49:18,3.03255e-08,379,379
2016.01.01 04:54:19,3.03255e-08,379,379
2016.01.01 04:59:21,3.03255e-08,379,379
2016.01.01 05:04:19,3.03255e-08,380,380
2016.01.01 05:09:20,3.03255e-08,379,379
2016.01.01 05:14:17,3.03255e-08,380,380
2016.01.01 05:19:19,3.03255e-08,381,381
2016.01.01 05:24:20,3.03255e-08,382,382
2016.01.01 05:29:19,3.03255e-08,382,382
2016.01.01 05:34:18,3.03254e-08,382,382
2016.01.01 05:39:19,3.03255e-08,382,382
2016.01.01 05:44:19,3.03255e-08,381,381
2016.01.01 05:49:18,3.03255e-08,381,381
2016.01.01 05:54:19,3.03255e-08,382,382
2016.01.01 05:59:18,3.03255e-08,382,382
2016.01.01 06:04:18,3.03255e-08,382,382
2016.01.01 06:09:18,3.03255e-08,382,382
2016.01.01 06:14:19,3.03256e-08,381,381
2016.01.01 06:19:18,3.03256e-08,381,381
2016.01.01 06:24:18,3.03255e-08,381,381
2016.01.01 06:29:19,3.03255e-08,381,381
2016.01.01 06:34:18,3.03256e-08,382,382
2016.01.01 06:39:18,3.03256e-08,382,382
2016.01.01 06:44:24,3.03256e-08,382,382
2016.01.01 06:49:19,3.03256e-08,382,382
2016.01.01 06:54:19,3.03256e-08,382,382
2016.01.01 06:59:18,3.03256e-08,382,382
2016.01.01 07:04:19,3.03254e-08,381,381
2016.01.01 07:09:19,3.03254e-08,381,381
2016.01.01 07:14:18,3.03254e-08,379,379
2016.01.01 07:19:18,3.03255e-08,379,379
2016.01.01 07:24:18,3.03255e-08,379,379
2016.01.01 07:29:19,3.03255e-08,379,379
2016.01.01 07:34:17,3.03307e-08,373,373
2016.01.01 07:39:19,3.0331e-08,373,373
2016.01.01 07:44:18,3.0331e-08,373,373
2016.01.01 07:49:19,3.03315e-08,373,373
2016.01.01 07:54:36,3.03344e-08,370,370
2016.01.01 07:59:19,3.03344e-08,370,370
2016.01.01 08:04:18,3.03344e-08,370,370
2016.01.01 08:09:19,3.03344e-08,371,371
2016.01.01 08:14:19,3.03344e-08,372,372
2016.01.01 08:19:19,3.03387e-08,367,367
2016.01.01 08:24:19,3.03388e-08,367,367
2016.01.01 08:29:19,3.03388e-08,367,367
2016.01.01 08:34:19,3.03388e-08,367,367
2016.01.01 08:39:18,3.03388e-08,367,367
2016.01.01 08:44:18,3.03387e-08,367,367
2016.01.01 08:49:19,3.03387e-08,367,367
2016.01.01 08:54:19,3.03388e-08,367,367
2016.01.01 08:59:19,3.03388e-08,365,365
2016.01.01 09:04:22,3.03389e-08,365,365
2016.01.01 09:09:18,3.03389e-08,364,364
2016.01.01 09:14:19,3.03389e-08,364,364
2016.01.01 09:19:19,3.03388e-08,365,365
2016.01.01 09:24:20,3.03388e-08,365,365
2016.01.01 09:29:18,3.03388e-08,365,365
2016.01.01 09:34:19,3.03222e-08,365,365
2016.01.01 09:39:20,3.03223e-08,365,365
2016.01.01 09:44:21,3.03223e-08,365,365
2016.01.01 09:49:18,3.03223e-08,366,366
2016.01.01 09:54:19,3.03223e-08,365,365
2016.01.01 09:59:19,3.03223e-08,365,365
2016.01.01 10:04:18,3.03223e-08,365,365
2016.01.01 10:09:18,3.03223e-08,365,365
2016.01.01 10:14:18,3.03223e-08,365,365
2016.01.01 10:19:20,3.03222e-08,365,365
2016.01.01 10:24:17,3.03222e-08,364,364
2016.01.01 10:29:19,3.03222e-08,364,364
2016.01.01 10:34:20,3.03221e-08,364,364
2016.01.01 10:39:21,3.03221e-08,364,364
2016.01.01 10:44:18,3.03221e-08,364,364
2016.01.01 10:49:19,3.03302e-08,355,355
2016.01.01 10:54:18,3.03302e-08,355,355
2016.01.01 10:59:19,3.03313e-08,354,354
2016.01.01 11:04:18,3.03344e-08,351,351
2016.01.01 11:09:20,3.03344e-08,351,351
2016.01.01 11:14:18,3.03344e-08,351,351
2016.01.01 11:19:19,3.03348e-08,351,351
2016.01.01 11:24:20,3.03347e-08,351,351
2016.01.01 11:29:18,3.03347e-08,350,350
2016.01.01 11:34:20,3.03347e-08,351,351
2016.01.01 11:39:18,3.03347e-08,351,351
2016.01.01 11:44:17,3.03347e-08,350,350
2016.01.01 11:49:18,3.03324e-08,353,353
2016.01.01 11:54:18,3.03324e-08,353,353
2016.01.01 11:59:19,3.03324e-08,353,353
2016.01.01 12:04:19,3.03323e-08,353,353
2016.01.01 12:09:18,3.03323e-08,353,353
2016.01.01 12:14:24,3.03319e-08,353,353
2016.01.01 12:19:19,3.03324e-08,353,353
2016.01.01 12:24:19,3.03324e-08,353,353
2016.01.01 12:29:20,3.03324e-08,353,353
2016.01.01 12:34:20,3.03325e-08,352,352
2016.01.01 12:39:19,3.03325e-08,353,353
2016.01.01 12:44:20,3.03324e-08,353,353
2016.01.01 12:49:20,3.05325e-08,221,221
2016.01.01 12:54:18,3.05327e-08,221,221
2016.01.01 12:59:36,3.05649e-08,221,221
2016.01.01 13:04:19,3.14269e-08,226,226
2016.01.01 13:09:19,3.14269e-08,226,226
2016.01.01 13:14:18,3.14269e-08,226,226
2016.01.01 13:19:29,3.14268e-08,226,226
2016.01.01 13:24:20,3.14268e-08,226,226
2016.01.01 13:29:20,3.14268e-08,226,226
2016.01.01 13:34:19,3.14266e-08,225,225
2016.01.01 13:39:20,3.14266e-08,226,226
2016.01.01 13:44:19,3.14266e-08,225,225
2016.01.01 13:49:21,3.05353e-08,220,220
2016.01.01 13:54:20,3.05353e-08,220,220
2016.01.01 13:59:19,3.05322e-08,222,222
2016.01.01 14:04:18,3.05326e-08,221,221
2016.01.01 14:09:20,3.05327e-08,221,221
2016.01.01 14:14:25,3.05327e-08,221,221
2016.01.01 14:19:18,3.05327e-08,221,221
2016.01.01 14:24:20,3.05327e-08,221,221
2016.01.01 14:29:19,3.05326e-08,221,221
2016.01.01 14:34:18,3.05334e-08,221,221
2016.01.01 14:39:20,3.05333e-08,221,221
2016.01.01 14:44:20,3.05333e-08,221,221
2016.01.01 14:49:19,3.05336e-08,221,221
2016.01.01 14:54:18,3.05336e-08,221,221
2016.01.01 14:59:20,3.05336e-08,219,219
2016.01.01 15:04:19,3.05333e-08,219,219
2016.01.01 15:09:19,3.05333e-08,219,219
2016.01.01 15:14:17,3.05333e-08,219,219
2016.01.01 15:19:18,3.05335e-08,220,220
2016.01.01 15:24:19,3.05335e-08,220,220
2016.01.01 15:29:20,3.05334e-08,220,220
2016.01.01 15:34:18,3.05334e-08,220,220
2016.01.01 15:39:19,3.05333e-08,220,220
2016.01.01 15:44:18,3.05334e-08,220,220
2016.01.01 15:49:19,3.05337e-08,220,220
2016.01.01 15:54:19,3.05337e-08,221,221
2016.01.01 15:59:18,3.05337e-08,220,220
2016.01.01 16:04:20,3.05336e-08,220,220
2016.01.01 16:09:18,3.05386e-08,220,220
2016.01.01 16:14:19,3.05406e-08,220,220
2016.01.01 16:19:18,3.05406e-08,220,220
2016.01.01 16:24:22,3.05406e-08,220,220
2016.01.01 16:29:20,3.05405e-08,222,222
2016.01.01 16:34:20,3.05417e-08,221,221
2016.01.01 16:39:19,3.05418e-08,221,221
2016.01.01 16:44:18,3.05418e-08,221,221
2016.01.01 16:49:20,3.05415e-08,221,221
2016.01.01 16:54:20,3.05329e-08,224,224
2016.01.01 16:59:20,2.99743e-08,212,212
2016.01.01 17:04:18,2.99743e-08,212,212
2016.01.01 17:09:19,2.99743e-08,212,212
2016.01.01 17:14:19,2.99743e-08,212,212
2016.01.01 17:19:20,2.99731e-08,212,212
2016.01.01 17:24:18,2.99731e-08,212,212
2016.01.01 17:29:20,2.99731e-08,212,212
2016.01.01 17:34:19,2.99731e-08,212,212
2016.01.01 17:39:20,2.99731e-08,212,212
2016.01.01 17:44:20,2.99731e-08,212,212
2016.01.01 17:49:21,2.99731e-08,212,212
2016.01.01 17:54:22,2.99672e-08,174,174
2016.01.01 17:59:18,2.99672e-08,174,174
2016.01.01 18:04:18,2.99672e-08,175,175
2016.01.01 18:09:19,2.99673e-08,175,175
2016.01.01 18:14:21,2.99673e-08,175,175
2016.01.01 18:19:20,2.99673e-08,175,175
2016.01.01 18:24:18,2.99673e-08,175,175
2016.01.01 18:29:18,2.99673e-08,175,175
2016.01.01 18:34:20,2.99673e-08,175,175
2016.01.01 18:39:19,2.99673e-08,175,175
2016.01.01 18:44:18,2.99673e-08,175,175
2016.01.01 18:49:20,2.99698e-08,190,190
2016.01.01 18:54:19,2.99698e-08,190,190
2016.01.01 18:59:22,2.99717e-08,202,202
2016.01.01 19:04:20,3.23672e-08,247,247
2016.01.01 19:09:19,3.23672e-08,247,247
2016.01.01 19:14:21,3.23672e-08,247,247
2016.01.01 19:19:21,2.99754e-08,233,233
2016.01.01 19:24:21,2.99754e-08,233,233
2016.01.01 19:29:19,2.99754e-08,233,233
2016.01.01 19:34:22,2.99754e-08,233,233
2016.01.01 19:39:20,2.99754e-08,233,233
2016.01.01 19:44:18,2.99754e-08,233,233
2016.01.01 19:49:20,2.99754e-08,233,233
2016.01.01 19:54:20,2.99769e-08,234,234
2016.01.01 19:59:19,2.99768e-08,233,233
2016.01.01 20:04:20,2.99769e-08,235,235
2016.01.01 20:09:19,2.99769e-08,235,235
2016.01.01 20:14:19,2.99769e-08,235,235
2016.01.01 20:19:19,2.9977e-08,235,235
2016.01.01 20:24:20,2.9977e-08,235,235
2016.01.01 20:29:19,2.9977e-08,235,235
2016.01.01 20:34:19,2.99767e-08,233,233
2016.01.01 20:39:22,2.99767e-08,233,233
2016.01.01 20:44:19,2.99768e-08,233,233
2016.01.01 20:49:18,2.99767e-08,233,233
2016.01.01 20:54:20,2.99767e-08,233,233
2016.01.01 20:59:19,2.99767e-08,233,233
2016.01.01 21:04:20,2.99768e-08,233,233
2016.01.01 21:09:20,2.99768e-08,233,233
2016.01.01 21:14:21,2.99768e-08,233,233
2016.01.01 21:19:19,2.99769e-08,233,233
2016.01.01 21:24:20,2.99769e-08,233,233
2016.01.01 21:29:21,2.99769e-08,233,233
2016.01.01 21:34:21,2.99769e-08,233,233
2016.01.01 21:39:21,2.9977e-08,234,234
2016.01.01 21:44:19,2.9977e-08,234,234
2016.01.01 21:49:20,2.99769e-08,234,234
2016.01.01 21:54:20,2.99769e-08,234,234
2016.01.01 21:59:19,2.99769e-08,234,234
2016.01.01 22:04:19,2.99769e-08,234,234
2016.01.01 22:09:19,2.99769e-08,234,234
2016.01.01 22:14:20,2.99769e-08,234,234
2016.01.01 22:19:20,2.99826e-08,311,311
2016.01.01 22:24:21,2.99828e-08,314,314
2016.01.01 22:29:20,2.99828e-08,314,314
2016.01.01 22:34:19,2.99827e-08,314,314
2016.01.01 22:39:19,2.14695e-08,315,315
2016.01.01 22:44:20,2.14695e-08,315,315
2016.01.01 22:49:19,2.14695e-08,314,314
2016.01.01 22:54:19,2.13719e-08,316,316
2016.01.01 22:59:20,2.13719e-08,316,316
2016.01.01 23:04:20,2.13708e-08,316,316
2016.01.01 23:09:20,2.13708e-08,316,316
2016.01.01 23:14:20,2.13708e-08,316,316
2016.01.01 23:19:19,2.13717e-08,316,316
2016.01.01 23:24:20,2.13717e-08,316,316
2016.01.01 23:29:20,2.97532e-08,193,193
2016.01.01 23:34:21,2.97531e-08,193,193
2016.01.01 23:39:20,2.99999e-08,246,246
2016.01.01 23:44:20,2.99999e-08,246,246
2016.01.01 23:49:20,3e-08,246,246
2016.01.01 23:54:19,3e-08,246,246
2016.01.01 23:59:20,2.1964e-08,246,246
2016.01.02 00:04:19,2.1964e-08,246,246
2016.01.02 00:09:19,2.1964e-08,246,246
2016.01.02 00:14:20,2.1964e-08,246,246
2016.01.02 00:19:19,2.19674e-08,246,246
2016.01.02 00:24:19,2.19674e-08,246,246
2016.01.02 00:29:19,2.19674e-08,246,246
2016.01.02 00:34:21,3.42675e-08,700,700
2016.01.02 00:39:19,3.42675e-08,700,700
2016.01.02 00:44:20,3.42675e-08,700,700
2016.01.02 00:49:19,3.42675e-08,700,700
2016.01.02 00:54:20,3.42675e-08,700,700
2016.01.02 00:59:22,3.42675e-08,700,700
2016.01.02 01:04:20,3.42675e-08,701,701
2016.01.02 01:09:19,3.42675e-08,701,701
2016.01.02 01:14:18,3.7079e-08,705,705
2016.01.02 01:19:19,3e-08,582,582
2016.01.02 01:24:20,3e-08,582,582
2016.01.02 01:29:18,3e-08,565,565
2016.01.02 01:34:18,3e-08,565,565
2016.01.02 01:39:19,3e-08,565,565
2016.01.02 01:44:20,3e-08,565,565
2016.01.02 01:49:18,3e-08,566,566
2016.01.02 01:54:18,3e-08,566,566
2016.01.02 01:59:19,3e-08,566,566
2016.01.02 02:04:19,3.73047e-08,701,701
2016.01.02 02:09:19,3.72979e-08,702,702
2016.01.02 02:14:18,3.72659e-08,704,704
2016.01.02 02:19:20,3.72659e-08,704,704
2016.01.02 02:24:19,3.72659e-08,704,704
2016.01.02 02:29:19,3.72659e-08,703,703
2016.01.02 02:34:20,3e-08,604,604
2016.01.02 02:39:20,3e-08,605,605
2016.01.02 02:44:18,3e-08,604,604
2016.01.02 02:49:20,3e-08,596,596
2016.01.02 02:54:20,3e-08,595,595
2016.01.02 02:59:18,3e-08,595,595
2016.01.02 03:04:19,3e-08,596,596
2016.01.02 03:09:19,3e-08,596,596
2016.01.02 03:14:18,3e-08,596,596
2016.01.02 03:19:19,3e-08,596,596
2016.01.02 03:24:18,3e-08,596,596
2016.01.02 03:29:18,3e-08,596,596
2016.01.02 03:34:19,3e-08,595,595
2016.01.02 03:39:18,2.99999e-08,595,595
2016.01.02 03:44:18,3e-08,595,595
2016.01.02 03:49:18,3.82072e-08,1069,1069
2016.01.02 03:54:19,3.82072e-08,1069,1069
2016.01.02 03:59:19,3.82072e-08,1068,1068
2016.01.02 04:04:19,3e-08,838,838
2016.01.02 04:09:19,3e-08,838,838
2016.01.02 04:14:18,3e-08,840,840
2016.01.02 04:19:20,3e-08,840,840
2016.01.02 04:24:19,3e-08,840,840
2016.01.02 04:29:19,3e-08,840,840
2016.01.02 04:34:19,3e-08,840,840
2016.01.02 04:39:21,3e-08,840,840
2016.01.02 04:44:19,3e-08,840,840
2016.01.02 04:49:19,3e-08,840,840
2016.01.02 04:54:22,3e-08,841,841
2016.01.02 04:59:19,3e-08,841,841
2016.01.02 05:04:20,3e-08,840,840
2016.01.02 05:09:20,3e-08,841,841
2016.01.02 05:14:20,3e-08,840,840
2016.01.02 05:19:20,2.99987e-08,841,841
2016.01.02 05:24:20,2.99987e-08,841,841
2016.01.02 05:29:21,2.99987e-08,841,841
2016.01.02 05:34:19,2.99987e-08,841,841
2016.01.02 05:39:18,2.99987e-08,841,841
2016.01.02 05:44:18,2.99987e-08,841,841
2016.01.02 05:49:19,2.99987e-08,841,841
2016.01.02 05:54:18,2.99987e-08,841,841
2016.01.02 05:59:19,2.99987e-08,843,843
2016.01.02 06:04:19,3.85308e-08,1231,1231
2016.01.02 06:09:19,3.85308e-08,1231,1231
2016.01.02 06:14:20,3.85308e-08,1231,1231
2016.01.02 06:19:20,3.85308e-08,1231,1231
2016.01.02 06:24:19,3.85308e-08,1231,1231
2016.01.02 06:29:22,3.85308e-08,1231,1231
2016.01.02 06:34:18,3.85308e-08,1231,1231
2016.01.02 06:39:22,3.85308e-08,1231,1231
2016.01.02 06:44:18,3.85308e-08,1231,1231
2016.01.02 06:49:18,3.85308e-08,1231,1231
2016.01.02 06:54:18,3.85308e-08,1231,1231
2016.01.02 06:59:18,3.85308e-08,1231,1231
2016.01.02 07:04:19,3.85318e-08,1231,1231
2016.01.02 07:09:18,3.85318e-08,1231,1231
2016.01.02 07:14:18,3.85318e-08,1231,1231
2016.01.02 07:19:19,3.85318e-08,1230,1230
2016.01.02 07:24:19,3.85318e-08,1230,1230
2016.01.02 07:29:20,3.85318e-08,1230,1230
2016.01.02 07:34:22,3.85317e-08,1229,1229
2016.01.02 07:39:19,3.85317e-08,1229,1229
2016.01.02 07:44:18,3.85317e-08,1229,1229
2016.01.02 07:49:28,3.85317e-08,1228,1228
2016.01.02 07:54:21,3.85317e-08,1228,1228
2016.01.02 07:59:20,3.85317e-08,1228,1228
2016.01.02 08:04:18,3.85317e-08,1228,1228
2016.01.02 08:09:21,3.85317e-08,1230,1230
2016.01.02 08:14:19,3.85317e-08,1229,1229
2016.01.02 08:19:18,3.85317e-08,1230,1230
2016.01.02 08:24:21,3.85317e-08,1229,1229
2016.01.02 08:29:22,3.85317e-08,1229,1229
2016.01.02 08:34:22,3.85317e-08,1229,1229
2016.01.02 08:39:21,3.85317e-08,1229,1229
2016.01.02 08:44:19,3.85317e-08,1228,1228
2016.01.02 08:49:20,3.85317e-08,1228,1228
2016.01.02 08:54:19,3.85317e-08,1228,1228
2016.01.02 08:59:19,3.85317e-08,1227,1227
2016.01.02 09:04:18,3.85316e-08,1227,1227
2016.01.02 09:09:20,3.85316e-08,1226,1226
2016.01.02 09:14:18,3.85316e-08,1227,1227
2016.01.02 09:19:18,2.99991e-08,1176,1176
2016.01.02 09:24:21,2.99991e-08,1177,1177
2016.01.02 09:29:23,2.99991e-08,1177,1177
2016.01.02 09:34:21,2.99999e-08,1179,1179
2016.01.02 09:39:21,2.99999e-08,1179,1179
2016.01.02 09:44:19,2.99999e-08,1179,1179
2016.01.02 09:49:21,2.99999e-08,1179,1179
2016.01.02 09:54:18,2.99999e-08,1179,1179
2016.01.02 09:59:19,2.99955e-08,1179,1179
2016.01.02 10:04:20,2.99955e-08,1179,1179
2016.01.02 10:09:21,2.99955e-08,1179,1179
2016.01.02 10:14:19,2.99955e-08,1180,1180
2016.01.02 10:19:20,2.99955e-08,1181,1181
2016.01.02 10:24:18,2.99955e-08,1181,1181
2016.01.02 10:29:18,2.99955e-08,1182,1182
2016.01.02 10:34:18,2.99955e-08,1182,1182
2016.01.02 10:39:19,2.99028e-08,1188,1188
2016.01.02 10:44:20,2.99028e-08,1189,1189
2016.01.02 10:49:20,2.99028e-08,1189,1189
2016.01.02 10:54:19,2.99028e-08,1189,1189
2016.01.02 10:59:21,2.97447e-08,1208,1208
2016.01.02 11:04:20,2.97446e-08,1209,1209
2016.01.02 11:09:18,2.97446e-08,1209,1209
2016.01.02 11:14:19,2.97446e-08,1209,1209
2016.01.02 11:19:19,2.97446e-08,1210,1210
2016.01.02 11:24:25,2.97446e-08,1210,1210
2016.01.02 11:29:18,2.97446e-08,1209,1209
2016.01.02 11:34:18,2.97446e-08,1208,1208
2016.01.02 11:39:21,2.97446e-08,1208,1208
2016.01.02 11:44:18,2.97446e-08,1207,1207
2016.01.02 11:49:21,2.97441e-08,1205,1205
2016.01.02 11:54:18,2.83014e-08,1206,1206
2016.01.02 11:59:22,2.83014e-08,1205,1205
2016.01.02 12:04:21,2.83014e-08,1206,1206
2016.01.02 12:09:19,2.98358e-08,1879,1879
2016.01.02 12:14:21,2.98358e-08,1879,1879
2016.01.02 12:19:19,2.98358e-08,1880,1880
2016.01.02 12:24:19,2.98358e-08,1880,1880
2016.01.02 12:29:21,2.98358e-08,1880,1880
2016.01.02 12:34:18,3.58926e-08,2214,2214
2016.01.02 12:39:20,3.58926e-08,2215,2215
2016.01.02 12:44:19,3.58926e-08,2214,2214
2016.01.02 12:49:19,2.98358e-08,1880,1880
2016.01.02 12:54:26,2.98358e-08,1880,1880
2016.01.02 12:59:21,2.98358e-08,1879,1879
2016.01.02 13:04:20,3.61614e-08,2366,2366
2016.01.02 13:09:20,3.61614e-08,2363,2363
2016.01.02 13:14:21,3.61614e-08,2360,2360
2016.01.02 13:19:18,3.61614e-08,2361,2361
2016.01.02 13:24:20,3.61614e-08,2361,2361
2016.01.02 13:29:21,3.61614e-08,2362,2362
2016.01.02 13:34:18,3.61614e-08,2362,2362
2016.01.02 13:39:20,3.59071e-08,2465,2465
2016.01.02 13:44:19,3.59071e-08,2465,2465
2016.01.02 13:49:18,3.5907e-08,2466,2466
2016.01.02 13:54:20,3.5907e-08,2466,2466
2016.01.02 13:59:20,3.59094e-08,2465,2465
2016.01.02 14:04:18,3.63549e-08,2765,2765
2016.01.02 14:09:19,3.63549e-08,2764,2764
2016.01.02 14:14:18,3.63538e-08,2764,2764
2016.01.02 14:19:19,2.98733e-08,2427,2427
2016.01.02 14:24:19,2.98733e-08,2428,2428
2016.01.02 14:29:22,2.98733e-08,2427,2427
2016.01.02 14:34:19,3.71114e-08,3487,3487
2016.01.02 14:39:20,3.71114e-08,3490,3490
2016.01.02 14:44:18,3.71114e-08,3488,3488
2016.01.02 14:49:26,2.98926e-08,2864,2864
2016.01.02 14:54:19,2.98926e-08,2862,2862
2016.01.02 14:59:19,2.98926e-08,2861,2861
2016.01.02 15:04:18,2.98926e-08,2862,2862
2016.01.02 15:09:18,2.98926e-08,2865,2865
2016.01.02 15:14:18,2.98926e-08,2865,2865
2016.01.02 15:19:20,2.98926e-08,2864,2864
2016.01.02 15:24:18,2.98926e-08,2864,2864
2016.01.02 15:29:18,2.63548e-08,2970,2970
2016.01.02 15:34:18,3.39839e-08,3599,3599
2016.01.02 15:39:18,3.39839e-08,3599,3599
2016.01.02 15:44:18,3.39839e-08,3600,3600
2016.01.02 15:49:19,3.69036e-08,3599,3599
2016.01.02 15:54:19,3.69036e-08,3600,3600
2016.01.02 15:59:20,3.69036e-08,3601,3601
2016.01.02 16:04:18,3.69036e-08,3599,3599
2016.01.02 16:09:19,3.69036e-08,3602,3602
2016.01.02 16:14:20,3.69036e-08,3603,3603
2016.01.02 16:19:20,3.69036e-08,3604,3604
2016.01.02 16:24:19,3.69036e-08,3604,3604
2016.01.02 16:29:18,3.69036e-08,3604,3604
2016.01.02 16:34:20,2.98965e-08,2974,2974
2016.01.02 16:39:18,2.98965e-08,2974,2974
2016.01.02 16:44:19,2.98965e-08,2974,2974
2016.01.02 16:49:19,2.98964e-08,2974,2974
2016.01.02 16:54:20,2.98964e-08,2974,2974
2016.01.02 16:59:19,2.98964e-08,2973,2973
2016.01.02 17:04:19,2.98963e-08,2970,2970
2016.01.02 17:09:20,2.98963e-08,2971,2971
2016.01.02 17:14:20,2.98963e-08,2976,2976
2016.01.02 17:19:20,2.98964e-08,2976,2976
2016.01.02 17:24:20,2.63592e-08,2979,2979
2016.01.02 17:29:20,2.63599e-08,2976,2976
2016.01.02 17:34:20,2.63599e-08,2975,2975
2016.01.02 17:39:18,2.63599e-08,2974,2974
2016.01.02 17:44:19,2.63599e-08,2974,2974
2016.01.02 17:49:20,3.40008e-08,3609,3609
2016.01.02 17:54:19,3.40004e-08,3611,3611
2016.01.02 17:59:19,3.40006e-08,3609,3609
2016.01.02 18:04:19,3.40023e-08,3609,3609
2016.01.02 18:09:20,3.40023e-08,3608,3608
2016.01.02 18:14:21,3.40023e-08,3610,3610
2016.01.02 18:19:18,3.40036e-08,3609,3609
2016.01.02 18:24:18,3.40036e-08,3610,3610
2016.01.02 18:29:19,3.40036e-08,3611,3611
2016.01.02 18:34:20,2.63656e-08,2980,2980
2016.01.02 18:39:20,2.63656e-08,2984,2984
2016.01.02 18:44:18,2.98963e-08,2988,2988
2016.01.02 18:49:19,2.98963e-08,2990,2990
2016.01.02 18:54:19,2.98963e-08,2990,2990
2016.01.02 18:59:20,2.98918e-08,2965,2965
2016.01.02 19:04:19,2.63866e-08,2934,2934
2016.01.02 19:09:21,2.63861e-08,2932,2932
2016.01.02 19:14:20,2.63861e-08,2929,2929
2016.01.02 19:19:20,2.63856e-08,2930,2930
2016.01.02 19:24:20,2.63856e-08,2930,2930
2016.01.02 19:29:20,2.63856e-08,2930,2930
2016.01.02 19:34:20,3.40653e-08,3572,3572
2016.01.02 19:39:20,3.40653e-08,3573,3573
2016.01.02 19:44:20,3.40653e-08,3573,3573
2016.01.02 19:49:19,2.6403e-08,2944,2944
2016.01.02 19:54:20,2.64031e-08,2944,2944
2016.01.02 19:59:19,2.64045e-08,2942,2942
2016.01.02 20:04:18,2.64076e-08,2940,2940
2016.01.02 20:09:19,2.64076e-08,2941,2941
2016.01.02 20:14:19,2.64069e-08,2941,2941
2016.01.02 20:19:19,2.6407e-08,2939,2939
2016.01.02 20:24:20,2.6407e-08,2940,2940
2016.01.02 20:29:19,2.64069e-08,2941,2941
2016.01.02 20:34:18,2.64069e-08,2940,2940
2016.01.02 20:39:19,2.6407e-08,2937,2937
2016.01.02 20:44:20,2.6407e-08,2936,2936
2016.01.02 20:49:20,2.64071e-08,2938,2938
2016.01.02 20:54:20,2.64071e-08,2937,2937
2016.01.02 20:59:19,2.64071e-08,2938,2938
2016.01.02 21:04:35,3.40727e-08,3565,3565
2016.01.02 21:09:20,3.40727e-08,3563,3563
2016.01.02 21:14:19,3.40727e-08,3564,3564
2016.01.02 21:19:20,3.40727e-08,3564,3564
2016.01.02 21:24:18,3.40727e-08,3562,3562
2016.01.02 21:29:18,3.40727e-08,3562,3562
2016.01.02 21:34:20,2.64068e-08,2936,2936
2016.01.02 21:39:19,2.64068e-08,2937,2937
